Text,Rating
Отделение банка выглядело очень уютно красиво. В отделение банка стояли мягкие стульчики планшет для того что бы выбрать нужную услугу кредитные карты дебетовые карты кредит ипотека накопительный счёт детская карта и многое другое для людей которые пришли в первый раз это будет нужной штукой. Сотрудники банка одеты официально в одну и ту же одежду. Бейджики оформлены хорошо. Всё как надо,1
на мой взгляд это самы лояльный банк который ценит своих клиентов работают профессионалы и компетентные сотрудники которые могут вникнуть в проблему и разъяснить дальнейшие действия. отдельное спасибо менеджеру Валентине Малышевой сотрудник смогла понять суть вопроса и пути его решения. О банке только приятные впечатления,5
Сегодня днём . . пополнял дебетовую пластиковую карту в банкомате Альфа банка на сумму руб. одной купюрой банкомат мне вернул и... неожиданно сломался. Я открыл мобильное приложение. Зачисленных средств не было. Не отходя от банкомата я немедленно связался с банком по номеру горячей линии . Немного подождав мне ответил оператор банка и подтвердил что действительно банкомат принял денежные средства и не зачислил их на счёт. Мне пообещали что деньги будут зачислены в течение календарных дней. Спустя непродолжительное время в течение минут я обнаружил возмещение по на сумму руб. Спасибо большое сотрудникам банка за оперативную работу.,5
Перешла на тариф Премиум некоторое время ожидала звонка сотрудника из банка но так и не дождалась. Вечером увидела рекламу накопительного счёта в банке Тинькофф и написала в чате мобильного приложения. Сотрудник банка Алексей помимо того что дал всю информацию о накопительном счёте в их банке системе страхования этих счетов и вкладов и выводе денежных средств в случае необходимости ещё и рассказал мне всё о моём новом тарифе хотя я уже собиралась возвращаться на свой старый тарифный план не поняв что же такого в этом премиум. Довольна тем что ответили быстро лаконично но вполне исчерпывающе рассказали обо всех интересующих моментах ОЧЕНЬ доступным языком. Спасибо,4
Альфа Банк это надежный и инновационный банк который всегда готов предложить своим клиентам лучшие условия и сервис. Я уже давно являюсь клиентом Альфа Банка и могу с уверенностью сказать что они действительно заботятся о своих клиентах. Одним из главных преимуществ Альфа Банка является удобное мобильное приложение которое позволяет мне контролировать все мои финансы в режиме онлайн. Я могу легко оплачивать счета переводить деньги и отслеживать свои траты. Это очень удобно и экономит мне много времени. Еще одно преимущество Альфа Банка это широкая сеть отделений и банкоматов. Я всегда могу найти отделение или банкомат поблизости что очень удобно особенно когда мне нужно снять наличные или получить консультацию от банковского сотрудника. Также хочу отметить отличное обслуживание клиентов в Альфа Банке. Сотрудники всегда дружелюбны вежливы и готовы помочь с любым вопросом. Они всегда профессионально консультируют и предлагают наилучшие решения. В целом я очень доволен своим опытом работы с Альфа Банком. Они предлагают отличные условия удобные сервисы и отличное обслуживание клиентов. Я рекомендую Альфа Банк всем кто ищет надежного и инновационного банка.,5
Всем привет хочу поделиться своим опытом с банком и их акцией приведи друга и получи металлическую карту Я уже пользуюсь Тинькофф больше х лет могу сказать отдельное спасибо поддержке и функционалу приложения очень быстро и свежо. Самый большой кэшбэк который я получал был опять же в банке Тинькофф Сегодня я стал счастливым обладателем Насал пользоваться услугой премиум подарили кожаный картхолдер. Очень сильно волнуются о своих клиентах и постоянно радуют очень приятно получать такое от банка. Отзыв решил написать после быстрого и очень качественного ответа от Ивана его номер,5
Я уже долгое время являюсь клиентом Альфа Банка и могу с уверенностью сказать что этот банк надежный партнер для всех моих финансовых операций. Начиная от обслуживания до высокого уровня безопасности Альфа Банк не перестает меня удивлять своей профессиональностью и инновационными решениями.Я уже долгое время являюсь клиентом Альфа Банка и могу с уверенностью сказать что этот банк надежный партнер для всех моих финансовых операций. Начиная от обслуживания до высокого уровня безопасности Альфа Банк не перестает меня удивлять своей профессиональностью и инновационными решениями. С самого момента открытия счета в Альфа Банке я был приятно удивлен скоростью обслуживания и четкостью предоставляемых услуг. Выбор продуктов и услуг банка огромен что позволяет подобрать именно то что соответствует моим финансовым потребностям. К тому же сотрудники банка всегда готовы помочь с любыми вопросами будь то техническая поддержка интернет банка или консультация по различным банковским продуктам. Один из аспектов который мне особенно нравится в Альфа Банке это его удобный интернет банк. Я могу делать платежи проверять баланс а также управлять своими счетами из любого места с помощью мобильного приложения. Меню и интерфейс приложения легки в использовании и понятны даже неопытным пользователям. Большим плюсом Альфа Банка является его гибкая система процентов. Банк предлагает конкурентные и выгодные ставки по вкладам что делает мое инвестирование деньги весьма привлекательным. Дополнительные бонусы и акции которые предлагает банк своим клиентам также приятно радуют и помогают увеличить мои накопления. Одним из основных достоинств Альфа Банка является его скрупулезное отношение к безопасности. Я всегда чувствую себя уверенно зная что мои деньги и личные данные защищены многоуровневой системой аутентификации и шифрования. Это сделано для защиты от мошенничества и несанкционированного доступа к моему счету. Кроме того я хотел бы отметить высокое качество обслуживания клиентов Альфа Банка. Когда у меня возникают вопросы или проблемы я могу обратиться в любое из отделений банка или воспользоваться онлайн чатом на сайте. Сотрудники банка всегда готовы помочь и искренне заинтересованы в удовлетворении моих потребностей. В заключение я очень доволен своим выбором Альфа Банка в качестве своего финансового партнера. Они предоставляют высокий уровень обслуживания удобные и безопасные услуги а также широкий спектр продуктов отвечающих потребностям различных клиентов. Я рекомендую Альфа Банк всем кто ищет надежного банка для своих финансовых операций.,5
я оформил карту Альфа Банка два года назад оформил карту по реферальной смылке одногруппника и получил за это бонус. Отправил ссылку своему другу он выполнил условия по покупкам и через месяц мне и другу пришел бонус. Один раз задержали деньги не пришли из приложения альфа капитал. Написал в поддержку сначала бот предложил посмотреть свою базу знаний но подходящего ответа я там не нашел и попросил связаться с оператором. Виктор выслушал мою проблему и не заставил долго ждать ответа. Как оказалось операции с альфа капитал проводятся на протяжении десяти дней.,5
Давно полюбила банк потдержка очень радует общалась с менеджером Светланой в последний раз моментальные ответы всегда на стороне клиента в любой мелочи .всегда все разжуют подскажут и помогут .пользовалась картой потом открыла брокерский счёт в Тинькофф и перевелась с другого банка расчетный счёт желаю процветания банку,4
Начал пользоваться дебетовой картой Альфа Банка не давно. Ни разу не пожалел что выбрал именно этот банк Недавно произошла проблема не мог обновить паспортные данные в личном кабинете видимо что то было не так. Обратился в офис мне помог сотрудник банка Сергей. Очень быстро разобрались в проблеме и решили мой вопрос. Сергей очень квалифицированный вежливый и знающий сотрудник все остальные сотрудники тоже очень положительные и отзывчивые Альфа Банк по моему мнению лучший из банков,5
приходил в отделение банка августа в получал платежный стикер сотрудники работают великолепно все было быстро общение было вежливым очереди практически не было работало три сотрудницы крайне рекомендую альфа банк для использования т.к. действительно отличный банк. На вопросы в чате тоже отвечают крайне быстро и доступно,5
Доброго времени суток решил оставить отзыв о банке Тинькоф. Пользуюсь банком с июня г. За это время хорошо сформировалось впечатление о банке и его продуктах. Начинал с обычной дебетовой карты и симкарты Тинькофф Мобаил. Подход банка очень впечатляет ты можешь получить карту в удобное время и дату тебе нужно только спуститься к представителю банка. Любой вопрос или проблему можно спокойно решить через поддержку. В моем случае меня заинтересовала карта и я захотел узнать как ее получить. Написал в чат поддержки внутри приложения. Вежливая Анастатия в субботний вечер . . в рассказала на каких условиях я могу получить карту бесплатно и описала так же в каких случаях мне придётся заплатить за обслуживание карты. Все чисто и прозрачно то что мне нравится в этом банке. Рекомендую пользоваться разными продуктами очень удобно,5
Хочу выразить благодарность банку всегда оперативно и посуществу решают возникшие проблемы.. Один из лучших банков которым удавалось пользоваться а таких не мало к сожалению ... надеюсь и впредь все будет происходить в том же духе Успехов и процветания Совкомбанк Банк который всегда на стороне клиента,5
Получила дебетовую карту июня по ссылке друга и совершила покупку чтобы был начислен бонус. Но срок начисления истек а бонусных рублей за оформление не поступило. Тогда июля я обратилась в чат поддержки задав вопрос что делать если не пришли деньги. Ответил Чат бот. В сообщении была указана ссылка на заполнение заявления в случае неначисления вознаграждения. Заявление заполнила срок рассмотрения был указан до дней. Но рассмотрели за дня и июля на моем счету уже были деньги. Спасибо банку за оперативное решение проблемы,5
Сегодня я потерял свою дебетовую карту Тинькофф после чего сразу же обратился в поддержку банка через мобильный звонок. Со мной работала сотрудница Светлана её номер . Обращался я . . в . Светлана сразу же помогла перевыпустить карту а так же помогла подобрать дизайн. Я очень доволен поддержкой банка сотрудница очень доброжелательная и открытая к любым вопросам. Советую всем своим знакомым именно этот банк,5
Пользуюсь данным банком в районе года и выделяю его как лучшего. Заказал себе дебетовую карту которая что кстати абсолютно бесплатная Очень удобное приложение главное удовольствие мне доставляют переводы так как по системе быстрых платежей нет комиссии. Имеется также неплохой кэшбэк реферальная система различные акции иногда. Менеджеры онлайн чата постоянно на связи Задал им какой то вопрос в часа ночи ответили быстро и ответили развернуто В общем выбор очевиден я выбрал своего бойца,5
В среду августа года заполнил онлайн анкету на получение дебетовой карты по интересующей меня программе и тарифу в Альфа Банке. Хочу отметить что анкета заполняется легко вопросов не возникало. Отправил и тут же практически пришёл ответ что анкета принята. Уже августа года карта была готова позвонил курьер и договорились на удобное Мне время. Это критично так Я понятное дело на работе. Приехал молодой человек вежливый подкованный в вопросе. Всё объяснил рассказал отключил все платные услуги по Моей просьбе тут же активировали карту. Быстро удобно бесплатно. Так что рекомендую,5
Ирина показала себя с лучшей стороны внятно и доступно объяснила всю нужную информацию рассказала о всех преимуществах карты показала как пользоваться приложением. Быстро выполнила свою работу и была доброжелательна. Так же сотрудница отвечала на все интересующие меня вопросы. Хочу поблагодарить Ирину за компетентность,5
Я являюсь активным пользователем большого количества банков в том числе и за территорией рф. С уверенностью могу сказать что клиентский сервис а также уровень банковских продуктов и самого мобильного приложения в Тинькофф самый лучшей. Больше всего меня поражает что внутри банка при сложной организационной структуре с тобой общаются не по скриптам и шаблонам а реально вникают в проблему и пытаются помочь тебе спасибо огромное вашей команде,5
Хочу написать отзыв за качественную быструю консультацию сотрудницы Альфа банка Гульжаны. Очень приятный голос и очень вежливая девушкам.Все понятно и доступно объяснила по кэшбеку по моей карте. Ответили быстро пока ожидал на линии робот рассказал про новый счёт с процентом на остаток и играла приятная музыка.,5
Банком пользуюсь уже года за все время использования банка меня очень сильно порадовал высокий кэшбэк быстрая тех поддержка но в последнее время они стали отвечать намного позже очень крутая акция которой я часто пользуюсь это приведи друга и получи РУБ очень классная акция где можно хорошо зарабатывать привлекает дизайн карт приложение очень удобное есть много сервисов удобно напрямую покупать билеты в кино. Из плюсов бесплатное обслуживание постоянные бонусы конкурсы переводы без комиссии удобное приложение классный дизайн карт платежный стикер на телефон можно получить бесплатно минусы долго отвечает техподдерка пару раз в неделю может заглючить приложение и не работать,5
Здравствуйте все сегодня я общался с сотрудником банка Алина её номер обратился . . в за пару минут буквально мне начислили деньги. Общался в мобильном приложении в чате поддержки обратился по поводу снятие денежных средств за подписку Тинькофф я думал это было ошибочно но Алина мне все внятно и прилично разъеснила что снятие было правильным но вернули деньги так как хотят дальше сотрудничать все сотрудники банка очень хорошо все объесняют очень доброжелательные всем советую пробовать решить любую проблему в чате с оператором вам помогут,5
Очень хорошо работает онлайн поддержка банка. Быстро отвечают. Максимально подробно вникают в ситуацию и делают всё возможное чтобы решить вопрос. Рекомендую всем пользоваться этим каналом помощи. Да и банком очень доволен. Часто проводят акции. Беспроцентная рассрочка действует сейчас на месяца у партнёров. Кешбек начисляют хороший. Жаль что не более за месяц.,5
Являюсь клиентом Альфа Банка уже на протяжении лет и за все года я успел попробовать огромное количество функций и услуг доступных в банке включая инвестиции зарплату на счёт банка кредитную карту и многое другое. Я невероятно доволен тем как скоро отвечает поддержка на вопросы в чате и по телефону услугами по кредитке в том числе услугой дней без и постоянным повышением лимитов по кредитным картам у меня их на все случаи жизни . Так же я использую приложение Альфа Инвестиции и пробую себя в заработках на покупке продаже акций крупных российских и зарубежных компаний. Однозначно рекомендую,5
Подключил сервис премиум все сделали быстро и четко. Ёмко и понятно объяснили на все вопросы которые возникли. Ответила мне на все вопросы сотрудница Анастасия под её номер . Советую данный банк только тут можно найти такое количество варианты кешбека акций разных бонусов и вариантов продукции на все случаи жизни. Приложение очень удобное и простое будет понятно даже самому неопытному пользователю.так же возможность доставки карт инкассация в премиум сервисе это сильно облегчает жизнь и экономит время. Процветания и хороших сотрудников банку. Безмерная благодарность сотрудникам банка,5
Карта банка была одной из основных для покупок пока в начале августа не обратил внимание на то что приплатежах около тыс мне начислено бонусов . Общение с горячей линией прояснило ситуацию оказывается банк с . изменил правила начисления и отключил мой постоянный выбор . на все . Поскольку я был три месяца не пределов России то узнать об этом подарке банка я не мог СМС не было в мобильное приложение не было надобности заходить . Полторы тысячи бонусов для пенсионера все таки не малая сумма на горячей линии смогли только посочувствовать . Окончательно добила меня ситуация с картой банка она вдруг на следующий день после звонка перестала работать я обратился в офис где оформили заявление на выпуск новой карты и попросили ждать СМС о готовности в течении рабочих дней . Прошло недели и как все поняли никто и ничего мне не сообщил . А идти точнее ехать не будучи уверенным в нормальном отношенни банка к своему клиенту не очень хочется . Так что ставлю банку жирную единицу,5
. . пополняли счет в Газпромбанке через банкомат Газпромбанка на ОЧЕНЬ большую сумму. В момент подсчета купюр банкомат написал упс что то пошло не так . Банкомат не вернул купюры и деньги на счет не зачислил. Тут же позвонили в службу подержки банка где нам ответили что сделать ничего не могут ожидайте инкосации и если она покажет что деньги действительно застряли то вернем их в течение дней. При этом ни слова когда будет происходить инкосация просто никакой информации. Деньги нужны срочно на сделку по нидвижимости. Больше от банка нет никакой обратной связи. Звонки в абонентский отдел ничего не дают для решения проблемы. Слышу стандартный ответ что могут рассматривать вопрос дней. У меня вопрос к банку вы реально считаете что это нормально на дней задержать большую сумму и рассматривать так долго подобные вопросы держа клиентов в полном неведении что происходит с его деньгами . обратились так же в полицию и роспотребнадзор,1
Служба безопасности банка сработала превосходно Я купился на уловки мошенников. Страницу знакомого взломали и пишут от его имени с просьбой занять денег до завтра. И кидают фотку карты .А я и не знал что карты тоже рисуют в Фотошопе. Смутило что не номер телефона послали но я всё равно начал оформлять перевод. В общем благодарю сотрудников банка Тинькофф что операторативно сработали и сохранили мне деньги,1
Моя история знакомства с Альфа Банком началась достаточно давно так как у многих друзей и близких была карта данного банка и от них я слышала только положительные отзывы. Примерно года назад я также решила попробовать и заказала себе карту Альфа Банка и в целом ни разу об это не пожалела. Но сврй отзыв я сейчас хочу посвятить не карте или ее преимуществам а моему опыту работы скорее даже обращение с отделением Альфа Банка. августа примерно в часов вечера я посетила офис обслуживания возле метро Гражданский Проспект. Нужно было обновить паспортные данные для корректной работы карты. Сам офис был приятным атмосфера была легкой сотрудники не смотря на вечернее время были приветливыми и дружелюбными. Ожидание было не долгим и к сожалению я уже не вспомню имя девушки которая очень быстро со всеми подробностями и приятной улыбкой помогла мне но работа была быстрой заняла минут максимум дружелюбной девушка понятно и подробно спрашивала нужные вопросы и также отвечала на мои . Я честно не любитель взаимодействовать с людьми но когда работа проходит быстро и качественно мне становится комфортно. Спойлер мне было очень комфортно. Если суммировать весь мой опыт сотрудничества с Альфа Банком то я не могу найти даже мелкого минуса. Отличный банк прекрасное обслуживание приятные бонусы и условия,5
Что могу сказать о банке. Пользуюсь им с года. После больших косяков от сбера и Тинькофф. Пока не подводили. В чате реагируют работает все стабильно и без проблем. По этому у меня там почти все продукты кредитная карта дебетовая кредит. И пока дай бог никаких проблем с банком не возникало. Надеюсь и не возникнет дальше.,5
августа случился массовый сбой в Банке не работали платежи. Уже в была опубликована новость что сбой устранен . . . Но это неправда. Не было возможности перевести деньги для оплаты ипотеки и не сработал автоплате до и потребовалось множество обращений в поддержку. А в была попытка провести автоплатеж без моего ведома. Хорошо что я оставил остаток меньше чем платеж. В ответе поддержки написали что следующие платежи должны работать корректно. Но это оказалось неправдой. Следующий платеж от сентября по другой ипотеке тоже не прошел несмотря на то что я оставил отдельное обращение по нему,5
Несмотря на то что банк довольно молодой всё абсолютно на высшем уровне Процент на остаток во вкладах годовых есть инвесткопилки с для тех кто любит рискнуть куча розыгрышов. Также хотелось бы отметить компетентную поддержку. Недавно со мной приключился не сильно приятный случай я выполнив условие акции приведи друга к слову акция просто бомбическая. Друг получает карту с бесплатным обслуживанием навсегда а ты рублей должен был получить металлическую премиальную карту однако получил пластиковый вариант. Тогда я обратился в поддержку. Сотрудник банка незамедлительно начал разбираться в вопросе соблюдая все законы вежливости и желая сотрудничать. Мне перевыпустили карту и я остался доволен. Более того мне бесплатно подключили который стоит рублей в месяц и даёт премиальные привилегии такие как инкассация бесплатное страхование и многое другое. Также хочется подчеркнуть удобный сервис доставки карт прямо к дому. В общем банк что говорит то и выполняет. Никакого обмана нет. Радует то что он постоянно расширяется добавлен мобильный оператор были добавлены инвестиции. Мобильное приложение невероятно удобное встряхнув телефон можно открыть переводы перевернув скрыть видимость баланса на картах и счетах. Всем рекомендую. Банк действительно является лучшим в России.,1
Четыре года назад открывал дебитовую и кредитную карту в банке Тинькофф но не когда ими не пользовался. Четыре месяца назад ошибочно был перевод на карту сумма была не большая решил ну и ладно. Сегодня решил скачать и зайти в мобильное приложение банка Тинькофф позвонил в колл цент и узнал что эти денежные средства банк списал за обслуживание карты хотя их уже физически нет. Сотрудник банка предложил составить обращение на возврат. Банк пошёл на встречу и вернул всю сумму. Спасибо за понимание и лояльность.,5
Здравствуйте хочу похвалить Пльфа Банк этот банк я открыл для себя не давно на фоне всех проблем этот банк показался мне самым выгодным и просто непросто приятным в визуальном плане и техналогоческом. Единственный банк у которого что веб версия что приложение работают всегда исправно и все разделы очень легко найти. В этом банке очень выгодные предложения по дебетовым картами различные бонусы за которые клиент получает деньги. Для меня это самый лучший банк на данный момомент,5
Не в первый раз обращаюсь в техподдержку Тинькофф Банка всегда помогают с решением проблем в кратчайшие сроки всё подробно объясняют.Преимущества карты Тинькофф отсутствие ежегодной платы за обслуживание. Это действительно приятно поскольку многие другие банки взимают этот вид платы. Кроме того банк предлагает различные программы лояльности и акции для своих клиентов ещё Банк всегда на стороне клиента. В последний раз обратился на счёт вклад консультант Аликсей номер ответил бистро и понятно.Тинькофф,5
В августе г. Банк изменил порядок начисления ПНО на коробочных картах сделав его на минимальный остаток. Однако меня как клиента не уведомили об этом заранее путём пуша смс рассылки или хотя бы новости на сайте. Более того в официальном телеграм канале Банка было сообщение с разъяснением где было сказано что данные изменения будут с . . На . я имел мин. остаток по коробочным картам тыс. руб. . внёс дополнительные денежные средства и остаток стал тыс. по каждой из карт. Однако по итогу месяца Банк начислил ПНО лишь на тыс. Я считаю данное действие нарушением со стороны Банка и требую возместить недостающую сумму ПНО в размере р. Аналогичное сообщение было направлено в чат мобильного приложения Банка на основании чего было зарегистрировано обращение под номером .,5
Обращался в чат через мобильное приложение Альфа Банка июня в часа дня. Специалист Сергей помог разобраться в том какими привилегиями обладают зарплатные клиенты банка. Ответ был максимально подробным и быстрым уже через минут специалист ответил в чате . Также приятно что Сергей сориентировал по дополнительным платным услугам и таким образом я не стал пользоваться тем что мне не нужно. Спасибо,1
Добрый день хочу поделиться сврим опытом . Был у меня банк сб..р был банк тин.. .ф. СЕЙЧАС У МЕНЯ АЛЬФА БАНК . Хочу написать пишу плюсы и минусы всех этих банков . По сравнению с другими банками опишу плюсы ДЛЯ АЛЬФА БАНКА БЕСПЛАТНОЕ ОБСЛУЖИВАНИЕ ПЕРЕВОДЫ БЕЗ КОМИСИИ БАНКИ ПАРТНЕРЫ ГДЕ ОБСЛУЖИВАНИЕ ОПЕРАЦИЙ БЕСПЛАТНО СМС ИНФОРМИРОВАНИЕ ТОЖЕ БЕСПЛАТНО у меня дебетовая карта все мои расходы за мой счет. Кеш бек меня удивил в первый месяц. Достойно приятно удивлен . Основные траты продуктовые магазины аптеки заправка запчасти и одежда. Минусы заказал карту дочери которой исполнилось лет пришлось ехать в офис с ней самому для оформления дебетовой карты курьер достовляет карту тем кому . деньги снимать без комиисси только у банков партнеров В целом альфа банк меня устраивает по полной . Служба поддержки на вопросы отвечает мнгновенно. Банк альфа рекомендую . Поделился собственнным опытом.,5
сентября в . обратилась в офис Альфа Банка для получения новой дебетовой карты и сменой номера телефона. Ко мне сразу подбежала девушка по имени Светлана пригласила за столик буквально за минут мне принесли новую карту и сменили паспортные данные. Очень вежливая милая девушка спасибо,5
